id,time,action,qos,qos_target,lender_pool,type
994cbf427950443cbbee8f50d94e2009,1609868198.0423222,markdown2html,0.65,0.2,1,repack
754f3206e4aa47f6b6875cb522b24a73,1609868198.0521631,image,0.27462500000000006,0.2,1,repack
c4165425f3354b48bef1749efe9ba46e,1609868198.462456,network,0.42250000000000004,2.1523,1,repack
4a21837ae73145f788b75a6a7fa78a2c,1609868199.4586189,matmul,0.65,0.4345333333333333,1,repack
dfc5887ae50f457c80ab55dc521d39e5,1609868199.5395248,network,0.42250000000000004,2.1523,2,repack
f87aecc2fc8d486abfeb2e49e634e6c5,1609868204.2604487,image,0.11602906250000004,0.2,2,repack
15463e47c41b443180faa270299e3474,1609868208.764233,markdown2html,0.17850625000000006,0.2,2,repack
a748696120ac497dba1c6d71f1dddcb3,1609868209.219847,image,0.04902227890625002,0.2,3,repack
125bc8bf96f04b9f8ab5b75691cae96f,1609868209.2510107,markdown2html,0.17850625000000006,0.2,3,repack
180f0cbf46e444289003cd262438f9ae,1609868216.5668743,image,0.04902227890625002,0.2,4,repack
d3a367d73c8341d08270eab5d6e49e27,1609868217.599804,image,0.04902227890625002,0.2,5,repack
c53c1e878d514532b2c8e5e6a1050d81,1609868247.2081523,float_operation,0.5845020621052693,0.2,1,repack
eeb5ffb4421e4377912180b2ba18a1f9,1609868247.6551676,matmul,0.65,0.4345333333333333,1,create
4a86f2005dc0489580acd4e68c9fe262,1609868316.4430037,image,0.6287679115635372,0.2,2,create
009cdd779e73440eae06c99ed2c8e143,1609868342.7566268,image,0.4931544426355945,0.2,2,create
6c4ffcf1c1df4433987b0dc455d17d90,1609868374.003078,image,0.38335775201353867,0.2,2,create
f2041a4fb06446579a90ecea5cb6ac6c,1609868402.2906916,image,0.2757186502257201,0.2,2,create
4e928b9dfa1c4b29b149e77e1e19a4ae,1609868408.423264,image,0.17921712264671807,0.2,3,repack
f71f9c95987d49c4ae7d789472519d9b,1609868427.6636217,image,0.11649112972036675,0.2,2,create
78e7883c68214c608e4ca204b5449f35,1609868429.4238853,float_operation,0.6038824793269603,0.2,1,repack
