id,action,start_way,container_attr,container_way,queue_time,create_time,rent_time,inter_start,inter_end,end-to-end,container_start,container_end,exeuction
1b33b6ae9f234ab6bd92d22740f0132b,markdown2html,cold,exec,create,0.008682727813720703,13.087875366210938,2.384185791015625e-07,1609287409.9383347,1609287423.963301,14.0249662399292,1609287423.0627182,1609287423.6067078,0.5439896583557129
55ff225c518b47a1a4720f7545ce0abb,markdown2html,warm,exec,queue,13.667304039001465,2.384185791015625e-07,0.0,1609287409.9440668,1609287424.0503626,14.106295824050903,1609287423.6389418,1609287423.6423771,0.003435373306274414
171df7e431434a6eb6f68ed6dae4bebe,map_reduce,cold,exec,create,0.03078484535217285,13.602073192596436,2.384185791015625e-07,1609287409.9471805,1609287424.5005221,14.553341627120972,1609287423.610233,1609287423.7785656,0.16833257675170898
67787ec3fa314f41a7fd74b768d5942e,k-means,cold,exec,create,0.02429819107055664,14.073550939559937,4.76837158203125e-07,1609287409.94957,1609287430.8214965,20.8719265460968,1609287424.0711746,1609287424.0816755,0.010500907897949219
1bbf1dd53a9c44c5bb18a95b0a332e96,markdown2html,warm,exec,queue,13.656107425689697,2.384185791015625e-07,2.384185791015625e-07,1609287409.9520617,1609287427.188836,17.236774444580078,1609287423.6285446,1609287423.6316528,0.0031082630157470703
e6f2448602df4dada570165b8dd621a1,markdown2html,warm,exec,queue,13.645297050476074,2.384185791015625e-07,2.384185791015625e-07,1609287409.9543803,1609287424.0668027,14.112422466278076,1609287423.6158001,1609287423.620001,0.004200935363769531
660a720c4bf341c78c6c45db2ed9f666,matmul,cold,exec,create,0.024171113967895508,17.415873765945435,4.76837158203125e-07,1609287409.956674,1609287430.4371595,20.480485439300537,1609287427.40808,1609287427.4268787,0.0187985897064209
d2e572618fa64390a7d7c842c67ae1f2,markdown2html,warm,exec,queue,12.607791423797607,2.384185791015625e-07,2.384185791015625e-07,1609287410.9503121,1609287424.0484924,13.098180294036865,1609287423.6502872,1609287423.6536212,0.00333404541015625
9a5251f703324af3a79be18b280c34df,markdown2html,warm,exec,queue,12.659374713897705,4.76837158203125e-07,2.384185791015625e-07,1609287410.9571946,1609287428.4542913,17.49709677696228,1609287423.7189248,1609287423.7217155,0.002790689468383789
6e11c1174f384677b09fde36d04d2c05,markdown2html,warm,exec,queue,12.670355319976807,4.76837158203125e-07,2.384185791015625e-07,1609287410.9600513,1609287430.209149,19.2490975856781,1609287423.7304735,1609287423.7332973,0.0028238296508789062
