id,time,memory,cpu
0037ce8652f44d86897c924ad4f2e4f3,1609871464.4204316,0.11949767285821003,1.7
00823b63154d458bbbbe66c3ced5b399,1609870693.879851,0.11928058729318244,32.3
00e0efeb3f514662b2eb15c32b52cb8c,1609870501.6211305,0.11841943269427797,7.3
00fe5b25814d4a168056ed5bb69a1440,1609871139.6926422,0.11986891404310841,26.0
0149cb92f16a432abb95d03bc46c1466,1609871301.9171472,0.11988648893622568,2.7
015346ca78e64d6f85557d83ed3d24ec,1609871639.687759,0.1199196522591312,2.6
01afb151def541c08f6c07093d05fc84,1609870345.1018069,0.11739863316462397,5.6
01c3f31f0d2f4a2396a4edcf34dd070a,1609870917.181734,0.11964221460212193,6.6
01c9eee4a3d24728badaeb15eed453af,1609871079.609019,0.12008903237657728,12.2
01fe482e134243d5ab05751ad9e34d49,1609871273.8779435,0.12032140309454897,4.7
0202372caeb64dfa8a413142d9024afc,1609871145.7013578,0.12000561608059958,4.9
02199ccafc9944d088df787c33fa1aa7,1609871664.72616,0.11999431901815577,3.0
02957aee41cc4ec8917a24eb05669cca,1609870887.1382518,0.11958639649895998,8.3
02c5415ad4e84b12a0542bee526f1b64,1609870307.051578,0.11676422349823258,8.1
02dc58a68c23412d91b749f24ac4570d,1609870842.0781407,0.11999324238535912,5.8
02e0cb52837d4485aaa40670b0f58864,1609871254.8515007,0.1198926151284771,3.8
0325179bed3146fd811e60ca57cc6e6f,1609870754.9634397,0.1192076340483272,31.3
03320874d7554e5792de0ccadd2ef0e3,1609871563.5788183,0.120173919565249,4.2
03379dd991ae474bb6948679d8e40c66,1609871606.638953,0.12024261177044424,6.5
03563034f34e476db405bc197d97badb,1609870504.6251037,0.11978320800695753,12.9
03b94d8067a241748d45e12d23bebec7,1609871442.3882277,0.11972325017487322,5.0
03fa02378e704df2934667788cde4a5f,1609870372.1382358,0.11698740492782717,14.6
04266e59ee204ded90ce91c382f70212,1609870532.6609468,0.11840358647917222,5.1
042ad35024674e6d88de6aa452a9f185,1609870985.2746055,0.1197567925938339,9.3
04801f814c3e4701a366e1df9c95c79e,1609870775.9920828,0.11931349283077045,24.9
0485d350387a4a19b805a2e75e236c5b,1609871293.9068792,0.12008364921259398,1.6
04a7d22ab5c84586a12c279425da647c,1609871623.6633573,0.11991986455292208,2.8
04c3e00ca1eb4e01975c1ff2623a619f,1609870272.0025299,0.1162710498581521,12.3
04cbfbfee1d7462b8dca5f8998842e6d,1609871453.4056854,0.11970264251331465,2.8
0524ef745a97414b92d80161339b1893,1609870583.7304597,0.11877720838729702,4.9
0563ac5a7fde4d5e8c4ba37c71a32f0c,1609870489.6036704,0.11861779091418058,2.6
059bc5e0776c425fb4f7b37861167766,1609870998.2936091,0.11967853200420639,3.4
066fe3d93725405f8f04aadfe5e7bdd1,1609870292.030514,0.11642755587356492,11.0
067d3d65137e49f19217626747bda026,1609870882.1320539,0.1198016927306072,4.3
06e66072e6b1462bae0ca0c835f3695c,1609871065.5904682,0.11978140350973497,4.6
06f0bf4755314113ad8dc4cb1df32b17,1609871283.891124,0.12010002616217696,4.1
06f1130fe7cb4946a44851c6fb6b92c8,1609870267.9984999,0.11634100066225048,14.2
0701c75c063a48b69809b87b327fc3af,1609870314.060527,0.11683314316106092,7.4
0713c99ab59b4d43937919f3483a32cc,1609871383.3083584,0.12028705699195136,3.7
074675feb1ff4aee8c195db892ded16e,1609870584.732102,0.11881489053518006,7.1
074a5f122c0140788b23783b5ec58d5c,1609871438.3824902,0.11950205520860768,6.5
078e879a5f0245aeaebd9584c36ba75e,1609871148.7051857,0.11994552177393542,3.2
0791f396d151402fa4a610a3ee0bf040,1609871651.7060258,0.11998791987674465,1.8
0797f516d6c24621ae9bf85a4bd961ca,1609870342.0983677,0.1173150652302242,5.0
07fc1d52bfda4dd5b09fb9c36a4d4bf0,1609870866.1095984,0.11963332859058895,2.9
08374097bc994594a47c4a945f18d262,1609870883.1329181,0.11959168867989003,4.2
0856d842059f4f8d93e99ea6f17304a9,1609870326.0780587,0.11689405631520423,4.9
0885f9f0dd4f4cf6aa5485fd4758a291,1609871446.3949656,0.1197532594185998,5.9
089a7474954c49e981afac5f1fe407ce,1609870674.8551118,0.11929218763247038,12.5
08cab48412684689b6470d7a6707ad3a,1609871637.688009,0.11999084649829049,2.3
090eac5f6ead4e339dab244e941c01f2,1609870718.9129264,0.11909795397764791,28.0
09120d29befe47d4a881c693096ccb12,1609870807.0324132,0.11962144013829909,11.2
093a5bbeab924452bb4469cff2c3011b,1609870432.2225566,0.11832735784440039,4.6
09409376c88e4970a07c0303c7847a88,1609870400.1766355,0.11826979589938469,4.8
09932cd3bcab4b22b4cbcaf22abdef68,1609870684.8686275,0.11909895479123354,7.0
09b7ec93cb934b8fbd24c497508d2e1f,1609871333.003794,0.12008666681719307,3.7
0a077d12c912404397b58b2a3decaae0,1609871610.644952,0.1201692036103228,2.9
0a4e9dd11b2043ba8184c397cf58da1a,1609871032.5460727,0.11996558353717454,2.7
0a55e16e569843dabe928fbaae0b3720,1609871336.0086145,0.11980715171380152,6.5
0a6436115c9e4f00abf74be20dd12270,1609871627.670822,0.11993628699403168,3.4
0a6ded1d5ec94774a40cf386eb139ed1,1609871533.53513,0.11987234107144706,4.2
0aec458b9d5b47768dad06797dee517d,1609871562.5771139,0.12025313547693552,6.0
0b400e22f3e44ecba6ea13c6753396c4,1609871313.93444,0.1201038929419396,2.2
0b59aebefb404b0aabd56bc214ae4b52,1609870564.7064245,0.11850683708075596,5.9
0b6e345834654f37a75d3f385b31592b,1609870661.8372126,0.11913929061150272,5.4
0b926740ce6a48eaba6b54fde4ebeb0d,1609870547.6821058,0.11841179011780592,2.6
0bb088a90ba84908a4cab9df362d88ba,1609870496.6152258,0.11867482212471905,2.6
0bd5679b27224c30a7ba5dd4e7e8286f,1609870536.6661763,0.11843436907885133,2.5
0c05fa00fad04fdc9ca67298ee54a917,1609870239.6817656,0.1115106648742803,10.6
0c102e90a75b45bb8a128efc37dff941,1609871631.67648,0.11996311183089489,4.7
0c532862a51b41868ddd9695e8c1ee72,1609870439.5348065,0.11812352547746124,12.2
0c9dbd0de1b0418eaad9869b01bff134,1609871625.66671,0.11997727485951572,3.7
0ca1c38b965a4e739b44be76707810a7,1609870736.9372756,0.1191641744765635,7.1
0cc32d213fe54d9bbe1dc6097b80eecd,1609871015.3176043,0.1197925337699145,6.1
0ce2d970a93a427ca7c4069c3c0991a5,1609870296.0362463,0.11654468139076755,10.7
0d0b7334897e4116b971999d55a82742,1609871581.6053321,0.11991896988623191,2.2
0d12c53ab79047e3a3a8afd567eff6aa,1609871621.660429,0.11999826161712945,4.0
0d48b93a5b4949e2a042c9c3ebc5704b,1609871481.4465833,0.11950727157032671,10.4
0db788a637df4cbfb82486a944057f9d,1609870728.92707,0.11914051888272144,3.5
0ddd51b39980433eafc7fec4437a6703,1609871487.4546506,0.11976255485387234,6.3
0ddd5e64504c4e9db01f13785325479c,1609871004.3014038,0.1196945450215764,9.5
0e08ee6ca24c4ee59a77f68324edb7f1,1609871666.7278812,0.1200780385909776,5.5
0e0c7f7f57c64b2e8de235d94b6f2cbc,1609871510.4870522,0.1195438922492553,6.2
0e0f9b5b5be843448c2c4392b50a20f7,1609871596.6265297,0.11996271757099752,4.4
0eb1a15b5dd042868218cd361a3e438b,1609870948.2256603,0.11980226895661104,1.9
0f79d49d73f043f7bc5a8391bdcebd62,1609870682.8657181,0.1190967408702714,4.3
0fadc8e5edad425bb8ed07161d34d93a,1609870630.7955728,0.1187954808171558,3.0
0fd7b01db0fe48b7ae9b6f3b0feb20d4,1609871163.723207,0.12001183325590423,4.7
0ff3dea5eb94402a9bf341f6b9e99eaf,1609871310.9308667,0.11999936857761052,21.4
1002b24188d642c98f9d00e90da9b0f4,1609870420.205131,0.11830232234091753,6.3
10242079c8f7462c90738131c4a8011a,1609870490.605002,0.11861903434924151,4.1
10417ffede12444dbeb55b78841ef7f2,1609870353.112355,0.11732492172765839,5.2
10b3615580bd4c688191ed12708156e5,1609870491.6068761,0.11864784564943377,5.5
10d71b692032420784522953ea88a420,1609870669.8490217,0.11912735666768623,3.6
1102287985fa41bead9213a99d8bfa78,1609870497.6162074,0.1186694996161046,2.8
112e41cb21e5473c9efdc95c4d683b3e,1609870590.7401526,0.11849623755505366,5.1
1135e06cc8c247719aa7315291de6212,1609870234.1907618,0.11120314215433343,4.5
114260c4ca49429ab5fe4a523733338d,1609871432.375306,0.11941692539846066,5.0
1159da123e31451f8dae492682c47d76,1609871017.5257797,0.11974889223204434,3.8
118b5ac7832a494aba94044ba6380e37,1609870961.2433298,0.12008827418446696,7.8
11ac4ed274d2455ea0fc5e5da026a772,1609870729.9278774,0.11911982023810963,3.2
11d2817637fc49ad84297e858610ee83,1609870776.99334,0.11967966929237188,9.5
121f10e1473c4619805930d22fcf93c7,1609870737.9384935,0.11912007802342714,5.7
12c5c410c2c548ab98c78fac9db1ac15,1609871170.733034,0.11998015598953495,4.8
12ca8f884da04e598c436691c50cf4e6,1609870608.7665682,0.11883170723618702,2.7
12e0eb6416144468b472647148788fea,1609870790.0114033,0.12007782629718672,5.3
13439d909379457c913648152f17cbff,1609871549.559916,0.11988413854068368,2.5
137af26749264537bccb0685d22e1699,1609871590.618167,0.11997072407968254,2.5
13aca677da2b401194a66f722f09df15,1609870856.096411,0.11964348836486728,6.0
13b48eaa0204449e9f001f7e30c2b518,1609871451.4022787,0.11969299830967134,2.2
13d890bbb6a948c6b5da357a83ac097b,1609871384.3096607,0.12029733807696733,4.4
13e0d6122ee643c48568d10faa275ae3,1609870905.1630287,0.11997363553738617,6.9
13f08341a7724091a7d36b51a3270132,1609870329.081514,0.11654267976359631,6.1
1445c2f96eee4c268554c45502211970,1609871046.5635664,0.1196179221269072,2.4
1462a690086f4cd58157433ebdff43f0,1609870678.8597903,0.11908033359300402,6.2
1479235ea0f540bd9c563f3ccd2f944d,1609870628.7926805,0.11873952623941399,27.6
1524b797e58944baaa8f296c81059295,1609870923.1902373,0.11967446809449506,2.1
152d344502c042e9a581027620725010,1609870698.8874905,0.11937343549901255,6.0
15439060fb4e406ab6630c523d977eb7,1609871144.6995623,0.12004675558450568,5.4
15586a67f2414f55ac4246136bb20b97,1609871010.3105147,0.11968097338280163,4.0
155d9f56867a4d9083fdb3d32ddda616,1609870288.0242627,0.1165431346788625,7.5
1587a408eded4cd497ac26176ca72a12,1609870463.5692213,0.11832452220590778,5.1
15973341927543ee96f809e374584f8f,1609870546.6810002,0.11841506550772252,1.6
162db80c59424f0a9467545f245c901c,1609870284.0177708,0.11655202069039548,8.4
1681fc11cf5c4517809cfc4aad9483a1,1609870956.236765,0.11983749456205664,4.4
16afd49f6ffc4b028d4d9359ea0ae84a,1609870724.9218554,0.11922646754034762,7.1
16c56d5bee2c4d19ada31c63aa147148,1609871371.217129,0.11999609318769393,27.8
16e9cbb1ff284dc68dffdee368cd5710,1609870849.0858886,0.1199894362609653,5.6
